"TIME","K.kg/m^3"
2021-02-02 09:43:00,0.117326
2021-02-02 10:43:00,0.117
2021-02-02 10:43:00,0.116986
2021-02-02 11:43:00,0.117
2021-02-02 11:43:00,0.116606
2021-02-02 12:43:00,0.116
2021-02-02 12:43:00,0.116335
2021-02-02 13:43:00,0.116
2021-02-02 13:43:00,0.116269
2021-02-02 14:43:00,0.116
2021-02-02 14:43:00,0.116325
2021-02-02 15:43:00,0.116
2021-02-02 15:43:00,0.116059
2021-02-02 16:43:00,0.115
2021-02-02 16:43:00,0.115308
2021-02-02 17:43:00,0.117
2021-02-02 17:43:00,0.116809
2021-02-02 18:43:00,0.117
2021-02-02 18:43:00,0.117042
2021-02-02 19:43:00,0.117
2021-02-02 19:43:00,0.117196
2021-02-02 20:43:00,0.117
2021-02-02 20:43:00,0.117272
2021-02-02 21:43:00,0.117
2021-02-02 21:43:00,0.117336
2021-02-02 22:43:00,0.117
2021-02-02 22:43:00,0.117278
2021-02-02 23:43:00,0.117
2021-02-02 23:43:00,0.117076
2021-02-03 00:43:00,0.127
2021-02-03 00:43:00,0.127315
2021-02-03 01:43:00,0.124
2021-02-03 01:43:00,0.123794
2021-02-03 02:43:00,0.122
2021-02-03 02:43:00,0.122105
2021-02-03 03:43:00,0.121
2021-02-03 03:43:00,0.121271
2021-02-03 04:43:00,0.12
2021-02-03 04:43:00,0.120432
2021-02-03 05:43:00,0.12
2021-02-03 05:43:00,0.120015
2021-02-03 06:43:00,0.12
2021-02-03 06:43:00,0.119811
2021-02-03 07:43:00,0.12
2021-02-03 07:43:00,0.119785
2021-02-03 08:43:00,0.119
2021-02-03 08:43:00,0.119466
2021-02-03 09:43:00,0.119
2021-02-03 09:43:00,0.119125
2021-02-03 10:43:00,0.119
2021-02-03 10:43:00,0.119045
2021-02-03 11:43:00,0.119
2021-02-03 11:43:00,0.11889
2021-02-03 12:43:00,0.119
2021-02-03 12:43:00,0.118738
2021-02-03 13:43:00,0.118
2021-02-03 13:43:00,0.118281
2021-02-03 14:43:00,0.118
2021-02-03 14:43:00,0.118458
2021-02-03 15:43:00,0.119
2021-02-03 15:43:00,0.118653
2021-02-03 16:43:00,0.119
2021-02-03 16:43:00,0.118909
2021-02-03 17:43:00,0.119
2021-02-03 17:43:00,0.119212
2021-02-03 18:43:00,0.119
2021-02-03 18:43:00,0.119363
2021-02-03 19:43:00,0.12
2021-02-03 19:43:00,0.119852
2021-02-03 20:43:00,0.12
2021-02-03 20:43:00,0.11994
2021-02-03 21:43:00,0.118
2021-02-03 21:43:00,0.11808
2021-02-03 22:43:00,0.118
2021-02-03 22:43:00,0.118152
2021-02-03 23:43:00,0.118
2021-02-03 23:43:00,0.118177
2021-02-04 00:43:00,0.118
2021-02-04 00:43:00,0.118102
2021-02-04 01:43:00,0.118
2021-02-04 01:43:00,0.118152
2021-02-04 02:43:00,0.118
2021-02-04 02:43:00,0.118249
2021-02-04 03:43:00,0.118
2021-02-04 03:43:00,0.118393
2021-02-04 04:43:00,0.118
2021-02-04 04:43:00,0.118409
2021-02-04 05:43:00,0.119
2021-02-04 05:43:00,0.118578
2021-02-04 06:43:00,0.119
2021-02-04 06:43:00,0.118619
2021-02-04 07:43:00,0.119
2021-02-04 07:43:00,0.118692
2021-02-04 08:43:00,0.118
2021-02-04 08:43:00,0.118465
2021-02-04 09:43:00,0.121
2021-02-04 09:43:00,0.120815
2021-02-04 10:43:00,0.119
2021-02-04 10:43:00,0.11912
2021-02-04 11:43:00,0.119
2021-02-04 11:43:00,0.118751
2021-02-04 12:43:00,0.119
2021-02-04 12:43:00,0.118549
2021-02-04 13:43:00,0.119
2021-02-04 13:43:00,0.118588
2021-02-04 14:43:00,0.119
2021-02-04 14:43:00,0.118648
2021-02-04 15:43:00,0.119
2021-02-04 15:43:00,0.118797
2021-02-04 16:43:00,0.119
2021-02-04 16:43:00,0.118838
2021-02-04 17:43:00,0.119
2021-02-04 17:43:00,0.119242
2021-02-04 18:43:00,0.12
2021-02-04 18:43:00,0.119549
2021-02-04 19:43:00,0.12
2021-02-04 19:43:00,0.119675
2021-02-04 20:43:00,0.12
2021-02-04 20:43:00,0.119883
2021-02-04 21:43:00,0.12
2021-02-04 21:43:00,0.119987
2021-02-04 22:43:00,0.12
2021-02-04 22:43:00,0.120067
2021-02-04 23:43:00,0.12
2021-02-04 23:43:00,0.120144
2021-02-05 00:43:00,0.12
2021-02-05 00:43:00,0.120172
2021-02-05 01:43:00,0.12
2021-02-05 01:43:00,0.120139
2021-02-05 02:43:00,0.12
2021-02-05 02:43:00,0.119875
2021-02-05 03:43:00,0.12
2021-02-05 03:43:00,0.120119
2021-02-05 04:43:00,0.12
2021-02-05 04:43:00,0.120279
2021-02-05 05:43:00,0.12
2021-02-05 05:43:00,0.120207
2021-02-05 06:43:00,0.12
2021-02-05 06:43:00,0.120053
2021-02-05 07:43:00,0.12
2021-02-05 07:43:00,0.1204
2021-02-05 08:43:00,0.121
2021-02-05 08:43:00,0.120553
2021-02-05 09:43:00,0.12
2021-02-05 09:43:00,0.120334
2021-02-05 10:43:00,0.12
2021-02-05 10:43:00,0.12006
2021-02-05 11:43:00,0.12
2021-02-05 11:43:00,0.119737
2021-02-05 12:43:00,0.119721
2021-02-05 13:43:00,0.119632
2021-02-05 14:43:00,0.119603
2021-02-05 15:43:00,0.119698
2021-02-05 16:43:00,0.119933
2021-02-05 17:43:00,0.120084
2021-02-05 18:43:00,0.120565
2021-02-05 19:43:00,0.120355
2021-02-05 20:43:00,0.120382
2021-02-05 21:43:00,0.120307
2021-02-05 22:43:00,0.12028
2021-02-05 23:43:00,0.120318
2021-02-06 00:43:00,0.120162
2021-02-06 01:43:00,0.119963
2021-02-06 02:43:00,0.120051
2021-02-06 03:43:00,0.119783
2021-02-06 04:43:00,0.119735
2021-02-06 05:43:00,0.119354
2021-02-06 06:43:00,0.11923
2021-02-06 07:43:00,0.119022
2021-02-06 08:43:00,0.118507
2021-02-06 09:43:00,0.118202
2021-02-06 10:43:00,0.11789
2021-02-06 11:43:00,0.134209
2021-02-06 12:43:00,0.135951
2021-02-06 13:43:00,0.135573
2021-02-06 14:43:00,0.135296
2021-02-06 15:43:00,0.135358
2021-02-06 16:43:00,0.13553
2021-02-06 17:43:00,0.135552
2021-02-06 18:43:00,0.135998
2021-02-06 19:43:00,0.135945
2021-02-06 20:43:00,0.136151
2021-02-06 21:43:00,0.136123
2021-02-06 22:43:00,0.135887
2021-02-06 23:43:00,0.135828
2021-02-07 00:43:00,0.135667
2021-02-07 01:43:00,0.13561
2021-02-07 02:43:00,0.135299
2021-02-07 03:43:00,0.135149
2021-02-07 04:43:00,0.13505
2021-02-07 05:43:00,0.135092
2021-02-07 06:43:00,0.134863
2021-02-07 07:43:00,0.134691
2021-02-07 08:43:00,0.134244
2021-02-07 09:43:00,0.134298
2021-02-07 10:43:00,0.133789
2021-02-07 11:43:00,0.132976
2021-02-07 12:43:00,0.132486
2021-02-07 13:43:00,0.132386
2021-02-07 14:43:00,0.132358
2021-02-07 15:43:00,0.132037
2021-02-07 16:43:00,0.132358
2021-02-07 17:43:00,0.132363
2021-02-07 18:43:00,0.132573
2021-02-07 19:43:00,0.132532
2021-02-07 20:43:00,0.132408
2021-02-07 21:43:00,0.132424
2021-02-07 22:43:00,0.132507
2021-02-07 23:43:00,0.13249
2021-02-08 00:43:00,0.131854
2021-02-08 01:43:00,0.131851
2021-02-08 02:43:00,0.131857
2021-02-08 03:43:00,0.131811
2021-02-08 04:43:00,0.131845
2021-02-08 05:43:00,0.131747
2021-02-08 06:43:00,0.131816
2021-02-08 07:43:00,0.131799
2021-02-08 08:43:00,0.131796
2021-02-08 09:43:00,0.131725
2021-02-08 10:43:00,0.131426
2021-02-08 11:43:00,0.130738
2021-02-08 12:43:00,0.130187
2021-02-08 13:43:00,0.130004
2021-02-08 14:43:00,0.130073
2021-02-08 15:43:00,0.130299
2021-02-08 16:43:00,0.130417
2021-02-08 17:43:00,0.130558
2021-02-08 18:43:00,0.130784
2021-02-08 19:43:00,0.130754
2021-02-08 20:43:00,0.130826
2021-02-08 21:43:00,0.130743
2021-02-08 22:43:00,0.130699
2021-02-08 23:43:00,0.130498
2021-02-09 00:43:00,0.130336
2021-02-09 01:43:00,0.130248
2021-02-09 02:43:00,0.130017
2021-02-09 03:43:00,0.12981
2021-02-09 04:43:00,0.129721
2021-02-09 05:43:00,0.129801
2021-02-09 06:43:00,0.12991
2021-02-09 07:43:00,0.129743
2021-02-09 08:43:00,0.129706
2021-02-09 09:43:00,0.129353
2021-02-09 10:43:00,0.129168
2021-02-09 11:43:00,0.128894
2021-02-09 12:43:00,0.128653
2021-02-09 13:43:00,0.128259
2021-02-09 14:43:00,0.128186
2021-02-09 15:43:00,0.1281
2021-02-09 16:43:00,0.128391
2021-02-09 17:43:00,0.128413
2021-02-09 18:43:00,0.128882
2021-02-09 19:43:00,0.129071
2021-02-09 20:43:00,0.129168
2021-02-09 21:43:00,0.129254
2021-02-09 22:43:00,0.129113
2021-02-09 23:43:00,0.128832
2021-02-10 00:43:00,0.12899
2021-02-10 01:43:00,0.128874
2021-02-10 02:43:00,0.129074
2021-02-10 03:43:00,0.128743
2021-02-10 04:43:00,0.128435
2021-02-10 05:43:00,0.128381
2021-02-10 06:43:00,0.128341
2021-02-10 07:43:00,0.128135
2021-02-10 08:43:00,0.127957
2021-02-10 09:43:00,0.127993
2021-02-10 10:43:00,0.12771
2021-02-10 11:43:00,0.127195
2021-02-10 12:43:00,0.127909
2021-02-10 13:43:00,0.127348
2021-02-10 16:08:00,0.126873
2021-02-10 17:08:00,0.127017
2021-02-10 18:08:00,0.127178
2021-02-10 19:08:00,0.127401
2021-02-10 20:08:00,0.127694
2021-02-10 21:08:00,0.127698
2021-02-10 22:08:00,0.12771
2021-02-10 23:08:00,0.127804
2021-02-11 00:08:00,0.127788
2021-02-11 01:08:00,0.127812
2021-02-11 02:08:00,0.127753
2021-02-11 03:08:00,0.127695
2021-02-11 04:08:00,0.127649
2021-02-11 05:08:00,0.127604
2021-02-11 06:08:00,0.127496
2021-02-11 07:08:00,0.127443
2021-02-11 08:08:00,0.127302
2021-02-11 09:08:00,0.126708
2021-02-11 10:08:00,0.126305
2021-02-11 11:08:00,0.125509
2021-02-11 12:08:00,0.125126
2021-02-11 13:08:00,0.124705
2021-02-11 14:08:00,0.124364
2021-02-11 15:08:00,0.124654
2021-02-11 16:08:00,0.125262
2021-02-11 17:08:00,0.125298
2021-02-11 18:08:00,0.12553
2021-02-11 19:08:00,0.126068
2021-02-11 20:08:00,0.12611
2021-02-11 21:08:00,0.126353
2021-02-11 22:08:00,0.126244
2021-02-11 23:08:00,0.126412
2021-02-12 00:08:00,0.12658
2021-02-12 01:08:00,0.126497
2021-02-12 02:08:00,0.126431
2021-02-12 03:08:00,0.126377
2021-02-12 04:08:00,0.126467
2021-02-12 05:08:00,0.126364
2021-02-12 06:08:00,0.126193
2021-02-12 07:08:00,0.126279
2021-02-12 08:08:00,0.126076
2021-02-12 09:08:00,0.12545
2021-02-12 10:08:00,0.125483
2021-02-12 11:08:00,0.125154
2021-02-12 12:08:00,0.124507
2021-02-12 13:08:00,0.124165
2021-02-12 14:08:00,0.123947
2021-02-12 15:08:00,0.123963
2021-02-12 16:08:00,0.124058
2021-02-12 17:08:00,0.124186
2021-02-12 18:08:00,0.124504
2021-02-12 19:08:00,0.124528
2021-02-12 20:08:00,0.124715
2021-02-12 21:08:00,0.124651
2021-02-12 22:08:00,0.124512
2021-02-12 23:08:00,0.124487
2021-02-13 00:08:00,0.124149
2021-02-13 01:08:00,0.12408
2021-02-13 02:08:00,0.12414
2021-02-13 03:08:00,0.124264
2021-02-13 04:08:00,0.124325
2021-02-13 05:08:00,0.124175
2021-02-13 06:08:00,0.124322
2021-02-13 07:08:00,0.124391
2021-02-13 08:08:00,0.124592
2021-02-13 09:08:00,0.124664
2021-02-13 10:08:00,0.124664
2021-02-13 11:08:00,0.124618
2021-02-13 12:08:00,0.124547
2021-02-13 13:08:00,0.124291
2021-02-13 14:08:00,0.123869
2021-02-13 15:08:00,0.123553
2021-02-13 16:08:00,0.123676
2021-02-13 17:08:00,0.124022
2021-02-13 18:08:00,0.124323
2021-02-13 19:08:00,0.124857
2021-02-13 20:08:00,0.125062
2021-02-13 21:08:00,0.1253
2021-02-13 22:08:00,0.125448
2021-02-13 23:08:00,0.125318
2021-02-14 00:08:00,0.125532
2021-02-14 01:08:00,0.125545
2021-02-14 02:08:00,0.125586
2021-02-14 03:08:00,0.125625
2021-02-14 04:08:00,0.125722
2021-02-14 05:08:00,0.125896
2021-02-14 06:08:00,0.125897
2021-02-14 07:08:00,0.126185
2021-02-14 08:08:00,0.126092
2021-02-14 09:08:00,0.126225
2021-02-14 10:08:00,0.125728
2021-02-14 11:08:00,0.125663
2021-02-14 12:08:00,0.125334
2021-02-14 13:08:00,0.125279
2021-02-14 14:08:00,0.125204
2021-02-14 15:08:00,0.125094
2021-02-14 16:08:00,0.125004
2021-02-14 17:08:00,0.125671
2021-02-14 18:08:00,0.126179
2021-02-14 19:08:00,0.126442
2021-02-14 20:08:00,0.126648
2021-02-14 21:08:00,0.126786
2021-02-14 22:08:00,0.126767
2021-02-14 23:08:00,0.127046
2021-02-15 00:08:00,0.126783
2021-02-15 01:08:00,0.126914
2021-02-15 02:08:00,0.12715
2021-02-15 03:08:00,0.127213
2021-02-15 04:08:00,0.12717
2021-02-15 05:08:00,0.127255
2021-02-15 06:08:00,0.127373
2021-02-15 07:08:00,0.127385
2021-02-15 08:08:00,0.127576
2021-02-15 09:08:00,0.127206
2021-02-15 10:08:00,0.127406
2021-02-15 11:08:00,0.127266
2021-02-15 13:11:00,0.126564
2021-02-15 14:11:00,0.126593
2021-02-15 15:11:00,0.126682
2021-02-15 16:11:00,0.126927
2021-02-15 17:11:00,0.127532
2021-02-15 18:11:00,0.127829
2021-02-15 19:11:00,0.127935
2021-02-15 20:11:00,0.128239
2021-02-15 21:11:00,0.128561
2021-02-15 22:11:00,0.128801
2021-02-15 23:11:00,0.129025
2021-02-16 00:11:00,0.129342
2021-02-16 01:11:00,0.129394
2021-02-16 02:11:00,0.129504
2021-02-16 03:11:00,0.12937
2021-02-16 04:11:00,0.129421
2021-02-16 05:11:00,0.129317
2021-02-16 06:11:00,0.129378
2021-02-16 07:11:00,0.129193
2021-02-16 08:11:00,0.129129
2021-02-16 09:11:00,0.126914
2021-02-16 10:11:00,0.128578
2021-02-16 11:11:00,0.128219
2021-02-16 12:11:00,0.127961
2021-02-16 13:11:00,0.127722
2021-02-16 14:11:00,0.127504
2021-02-16 15:11:00,0.127192
2021-02-16 16:11:00,0.127388
2021-02-16 17:11:00,0.128528
2021-02-16 18:11:00,0.130227
2021-02-16 19:11:00,0.131871
2021-02-16 20:11:00,0.132958
2021-02-16 21:11:00,0.133962
2021-02-16 22:11:00,0.134404
2021-02-16 23:11:00,0.135027
2021-02-17 00:11:00,0.135358
2021-02-17 01:11:00,0.135656
2021-02-17 02:11:00,0.135715
2021-02-17 03:11:00,0.135872
2021-02-17 04:11:00,0.136002
2021-02-17 05:11:00,0.136144
2021-02-17 06:11:00,0.135977
2021-02-17 07:11:00,0.135927
2021-02-17 08:11:00,0.135474
2021-02-17 09:11:00,0.135376
2021-02-17 10:11:00,0.135133
2021-02-17 11:11:00,0.13513
2021-02-17 12:11:00,0.134938
2021-02-17 13:11:00,0.134626
2021-02-17 14:11:00,0.134093
2021-02-17 15:11:00,0.134032
2021-02-17 16:11:00,0.134265
2021-02-17 17:11:00,0.134378
2021-02-17 18:11:00,0.134467
2021-02-17 19:11:00,0.134506
2021-02-17 20:11:00,0.134659
2021-02-17 21:11:00,0.134486
2021-02-17 22:11:00,0.134363
2021-02-17 23:11:00,0.134036
2021-02-18 00:11:00,0.133929
2021-02-18 01:11:00,0.133834
2021-02-18 02:11:00,0.133614
2021-02-18 03:11:00,0.133489
2021-02-18 04:11:00,0.133358
2021-02-18 05:11:00,0.133141
2021-02-18 06:11:00,0.133265
2021-02-18 07:11:00,0.133148
2021-02-18 08:11:00,0.133078
2021-02-18 09:11:00,0.137475
2021-02-18 10:11:00,0.131087
2021-02-18 11:11:00,0.130742
2021-02-18 12:11:00,0.130481
2021-02-18 13:11:00,0.130434
2021-02-18 14:11:00,0.13025
2021-02-18 15:11:00,0.130704
2021-02-18 16:11:00,0.131356
2021-02-18 17:11:00,0.131422
2021-02-18 18:11:00,0.132078
2021-02-18 19:11:00,0.132422
2021-02-18 20:11:00,0.132244
2021-02-18 21:11:00,0.132012
2021-02-18 22:11:00,0.132566
2021-02-18 23:11:00,0.13256
2021-02-19 00:11:00,0.132775
2021-02-19 01:11:00,0.132913
2021-02-19 02:11:00,0.132853
2021-02-19 03:11:00,0.132848
2021-02-19 04:11:00,0.132757
2021-02-19 05:11:00,0.132606
2021-02-19 06:11:00,0.132663
2021-02-19 07:11:00,0.133012
2021-02-19 08:11:00,0.132606
2021-02-19 09:11:00,0.132291
2021-02-19 10:11:00,0.132357
2021-02-19 11:11:00,0.13161
2021-02-19 12:11:00,0.132066
2021-02-19 13:11:00,0.131822
2021-02-19 14:11:00,0.131737
2021-02-19 15:11:00,0.131975
2021-02-19 16:11:00,0.101342
2021-02-19 17:11:00,0.129747
2021-02-19 18:11:00,0.131375
2021-02-19 19:11:00,0.131916
2021-02-19 20:11:00,0.132143
2021-02-19 21:11:00,0.132497
2021-02-19 22:11:00,0.132176
2021-02-19 23:11:00,0.1317
2021-02-20 00:11:00,0.132467
2021-02-20 01:11:00,0.132206
2021-02-20 02:11:00,0.131953
2021-02-20 03:11:00,0.1318
2021-02-20 04:11:00,0.131454
2021-02-20 05:11:00,0.13159
2021-02-20 06:11:00,0.131632
2021-02-20 07:11:00,0.131473
2021-02-20 08:11:00,0.131285
2021-02-20 09:11:00,0.131035
2021-02-20 10:11:00,0.130089
2021-02-20 11:11:00,0.130025
2021-02-20 12:11:00,0.129658
2021-02-20 13:11:00,0.129452
2021-02-20 14:11:00,0.129313
2021-02-20 15:11:00,0.129221
2021-02-20 16:11:00,0.129295
2021-02-20 17:11:00,0.12933
2021-02-20 18:11:00,0.12962
2021-02-20 19:11:00,0.130004
2021-02-20 20:11:00,0.13026
2021-02-20 21:11:00,0.130438
2021-02-20 22:11:00,0.130335
2021-02-20 23:11:00,0.130253
2021-02-21 00:11:00,0.129851
2021-02-21 01:11:00,0.130169
2021-02-21 02:11:00,0.129922
2021-02-21 03:11:00,0.129984
2021-02-21 04:11:00,0.129941
2021-02-21 05:11:00,0.129497
2021-02-21 06:11:00,0.129398
2021-02-21 07:11:00,0.129195
2021-02-21 08:11:00,0.12895
2021-02-21 09:11:00,0.128832
2021-02-21 10:11:00,0.128568
2021-02-21 11:11:00,0.127757
2021-02-21 12:11:00,0.12727
2021-02-21 13:11:00,0.12724
2021-02-21 14:11:00,0.126956
2021-02-21 15:11:00,0.126789
2021-02-21 16:11:00,0.126438
2021-02-21 17:11:00,0.127575
2021-02-21 18:11:00,0.127893
2021-02-21 19:11:00,0.127643
2021-02-21 20:11:00,0.127957
2021-02-21 21:11:00,0.127265
2021-02-21 22:11:00,0.127633
2021-02-21 23:11:00,0.127474
2021-02-22 00:11:00,0.127286
2021-02-22 01:11:00,0.127184
2021-02-22 02:11:00,0.126911
2021-02-22 03:11:00,0.127182
2021-02-22 04:11:00,0.127974
2021-02-22 05:11:00,0.12903
2021-02-22 06:11:00,0.13101
2021-02-22 07:11:00,0.131477
2021-02-22 08:11:00,0.132748
2021-02-22 09:11:00,0.133479
2021-02-22 10:11:00,0.0576232
2021-02-22 11:11:00,0.130232
2021-02-22 12:11:00,0.129486
2021-02-22 13:11:00,0.128306
2021-02-22 14:11:00,0.12742
2021-02-22 15:11:00,0.126918
2021-02-22 16:11:00,0.126574
2021-02-22 17:11:00,0.126562
2021-02-22 18:11:00,0.126835
2021-02-22 19:11:00,0.12724
2021-02-22 20:11:00,0.126489
2021-02-22 21:11:00,0.126546
2021-02-22 22:11:00,0.126121
2021-02-22 23:11:00,0.126171
2021-02-23 00:11:00,0.126539
2021-02-23 01:11:00,0.126392
2021-02-23 02:11:00,0.125971
2021-02-23 03:11:00,0.126094
2021-02-23 04:11:00,0.126161
2021-02-23 05:11:00,0.126015
2021-02-23 06:11:00,0.126155
2021-02-23 07:11:00,0.126102
2021-02-23 08:11:00,0.125788
2021-02-23 09:11:00,0.125656
2021-02-23 10:11:00,0.124818
2021-02-23 11:11:00,0.12433
2021-02-23 12:11:00,0.124018
2021-02-23 13:11:00,0.123613
2021-02-23 14:11:00,0.123678
2021-02-23 15:11:00,0.124104
2021-02-23 16:11:00,0.124366
2021-02-23 17:11:00,0.124575
2021-02-23 18:11:00,0.124647
2021-02-23 19:11:00,0.124694
2021-02-23 20:11:00,0.124443
2021-02-23 21:11:00,0.124719
2021-02-23 22:11:00,0.124382
2021-02-23 23:11:00,0.124391
2021-02-24 00:11:00,0.124301
2021-02-24 01:11:00,0.12459
2021-02-24 02:11:00,0.124517
2021-02-24 03:11:00,0.124464
2021-02-24 04:11:00,0.124328
2021-02-24 05:11:00,0.124217
2021-02-24 06:11:00,0.124298
2021-02-24 07:11:00,0.124221
2021-02-24 08:11:00,0.124606
2021-02-24 09:11:00,0.120379
2021-02-24 09:30:00,0.00706812
2021-02-24 10:30:00,0.162238
2021-02-24 11:30:00,0.12427
2021-02-24 12:30:00,0.0984712
2021-02-24 13:30:00,0.242659
2021-02-24 14:30:00,0.14124
2021-02-24 15:30:00,0.0476665
2021-02-24 16:00:00,0.114603
2021-02-24 16:00:00,0.114802
2021-02-24 16:15:00,0.129305
2021-02-24 16:30:00,0.123316
2021-02-24 16:45:00,0.120873
2021-02-24 17:00:00,0.11943
2021-02-24 17:15:00,0.120634
2021-02-24 17:30:00,0.128557
2021-02-24 17:45:00,0.12639
2021-02-24 18:00:00,0.130074
2021-02-24 18:15:00,0.139338
2021-02-24 18:30:00,0.124
2021-02-24 18:45:00,0.146018
2021-02-24 19:00:00,0.131258
2021-02-24 19:15:00,0.14879
2021-02-24 19:30:00,0.133246
2021-02-24 19:45:00,0.142564
2021-02-24 20:00:00,0.148678
2021-02-24 20:15:00,0.128615
2021-02-24 20:30:00,0.131095
2021-02-24 20:45:00,0.138646
2021-02-24 21:00:00,0.13967
2021-02-24 21:15:00,0.131473
2021-02-24 21:30:00,0.128791
2021-02-24 21:45:00,0.131223
2021-02-24 22:00:00,0.139177
2021-02-24 22:15:00,0.136886
2021-02-24 22:30:00,0.138191
2021-02-24 22:45:00,0.130406
2021-02-24 23:00:00,0.136551
2021-02-24 23:15:00,0.157278
2021-02-24 23:30:00,0.138153
2021-02-24 23:45:00,0.13776
2021-02-25 00:00:00,0.143347
2021-02-25 00:15:00,0.105209
2021-02-25 00:30:00,0.136929
2021-02-25 00:45:00,0.140861
2021-02-25 01:00:00,0.132885
2021-02-25 01:15:00,0.12569
2021-02-25 01:30:00,0.126023
2021-02-25 01:45:00,0.131556
2021-02-25 02:00:00,0.128313
2021-02-25 02:15:00,0.1232
2021-02-25 02:30:00,0.129995
2021-02-25 02:45:00,0.132392
2021-02-25 03:00:00,0.138656
2021-02-25 03:15:00,0.141479
2021-02-25 03:30:00,0.138461
2021-02-25 03:45:00,0.138592
2021-02-25 04:00:00,0.136915
2021-02-25 04:15:00,0.133265
2021-02-25 04:30:00,0.130979
2021-02-25 04:45:00,0.131297
2021-02-25 05:00:00,0.12835
2021-02-25 05:15:00,0.128181
2021-02-25 05:30:00,0.129547
2021-02-25 05:45:00,0.12978
2021-02-25 06:00:00,0.130834
2021-02-25 06:15:00,0.132018
2021-02-25 06:30:00,0.130403
2021-02-25 06:45:00,0.128341
2021-02-25 07:00:00,0.130783
2021-02-25 07:15:00,0.129684
2021-02-25 07:30:00,0.12964
2021-02-25 07:45:00,0.127081
2021-02-25 08:00:00,0.126281
2021-02-25 08:15:00,0.130324
2021-02-25 08:30:00,0.125487
2021-02-25 08:45:00,0.122857
2021-02-25 09:00:00,0.125078
2021-02-25 09:15:00,0.140275
2021-02-25 09:30:00,0.140293
2021-02-25 09:45:00,0.140096
2021-02-25 10:00:00,0.139907
2021-02-25 10:15:00,0.139694
2021-02-25 10:30:00,0.139452
2021-02-25 10:45:00,0.139184
2021-02-25 11:00:00,0.138849
2021-02-25 11:15:00,0.138752
2021-02-25 11:30:00,0.138536
2021-02-25 11:45:00,0.13837
2021-02-25 12:00:00,0.138271
2021-02-25 12:15:00,0.13793
2021-02-25 12:30:00,0.137798
2021-02-25 12:45:00,0.137626
2021-02-25 13:00:00,0.137378
2021-02-25 13:15:00,0.137215
2021-02-25 13:30:00,0.136944
2021-02-25 13:45:00,0.136887
2021-02-25 14:00:00,0.136744
2021-02-25 14:15:00,0.136732
2021-02-25 14:30:00,0.136537
2021-02-25 14:48:00,0.13658
2021-02-25 15:16:00,0.136533
2021-02-25 15:31:00,0.136487
2021-02-25 15:46:00,0.136598
2021-02-25 16:01:00,0.136539
2021-02-25 16:16:00,0.136573
2021-02-25 16:31:00,0.136563
2021-02-25 16:46:00,0.136628
2021-02-25 17:01:00,0.1367
2021-02-25 17:16:00,0.136753
2021-02-25 17:31:00,0.136951
2021-02-25 17:46:00,0.137042
2021-02-25 18:01:00,0.137172
2021-02-25 18:16:00,0.137199
2021-02-25 18:31:00,0.137333
2021-02-25 18:46:00,0.137426
2021-02-25 19:01:00,0.137584
2021-02-25 19:16:00,0.137666
2021-02-25 19:31:00,0.137692
2021-02-25 19:46:00,0.137442
2021-02-25 20:01:00,0.137604
2021-02-25 20:16:00,0.137583
2021-02-25 20:31:00,0.137853
2021-02-25 20:46:00,0.137985
2021-02-25 21:01:00,0.138092
2021-02-25 21:16:00,0.138316
2021-02-25 21:31:00,0.1385
2021-02-25 21:46:00,0.136708
2021-02-25 22:01:00,0.137385
2021-02-25 22:16:00,0.138078
2021-02-25 22:31:00,0.137992
2021-02-25 22:46:00,0.139682
2021-02-25 23:01:00,0.138059
2021-02-25 23:16:00,0.137271
2021-02-25 23:31:00,0.140924
2021-02-25 23:46:00,0.140976
2021-02-26 00:01:00,0.13966
2021-02-26 00:16:00,0.136395
2021-02-26 00:31:00,0.135128
2021-02-26 00:46:00,0.132936
2021-02-26 01:01:00,0.132475
2021-02-26 01:16:00,0.133928
2021-02-26 01:31:00,0.129912
2021-02-26 01:46:00,0.12815
2021-02-26 02:01:00,0.123219
2021-02-26 02:16:00,0.12254
2021-02-26 02:31:00,0.114772
2021-02-26 02:46:00,0.118727
2021-02-26 03:01:00,0.11393
2021-02-26 03:16:00,0.115874
2021-02-26 03:31:00,0.121538
2021-02-26 03:46:00,0.106318
2021-02-26 04:01:00,0.113515
2021-02-26 04:16:00,0.107203
2021-02-26 04:31:00,0.0896505
2021-02-26 04:46:00,0.0663173
2021-02-26 05:01:00,0.0264158
2021-02-26 05:16:00,0.0149275
2021-02-26 05:31:00,0.0101431
2021-02-26 05:46:00,0.00789773
2021-02-26 06:01:00,0.00647614
2021-02-26 06:16:00,0.00546963
2021-02-26 06:31:00,0.00481748
2021-02-26 06:46:00,0.00431255
2021-02-26 07:01:00,0.0039709
2021-02-26 07:16:00,0.00366903
2021-02-26 07:31:00,0.00343201
2021-02-26 07:46:00,0.00320603
2021-02-26 08:01:00,0.00299859
2021-02-26 08:16:00,0.00282963
2021-02-26 08:31:00,0.00264035
2021-02-26 08:46:00,0.00253124
2021-02-26 09:01:00,0.00221537
2021-02-26 09:16:00,0.00181538
2021-02-26 09:31:00,0.00127065
2021-02-26 09:46:00,0.00100962
2021-02-26 10:01:00,0.000815479
2021-02-26 10:16:00,0.000696803
2021-02-26 10:31:00,0.000447885
2021-02-26 10:46:00,0.00028102
